time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,NC_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
201819,Academic year,Regional,E92000001,England,E12000009,SOUTH WEST,,,,Primary,:,67792,57434,53794,93.66229063,:,52956,92.20322457,2737,4.765469931,656,1.14218059,56349,98.11087509,56408,98.2136017,962,1.674966048,64,0.111432253,56175,97.91702981,1195,2.082970193,0
201819,Academic year,Regional,E92000001,England,E12000007,INNER LONDON,,,,Primary,:,38470,32615,31751,97.35091216,:,27626,84.70335735,2459,7.539475701,871,2.67055036,30956,94.91338341,31613,96.92779396,909,2.787061168,93,0.285144872,30172,92.77412213,2350,7.225877867,0
201819,Academic year,Regional,E92000001,England,E12000007,OUTER LONDON,,,,Primary,:,72427,63791,62325,97.70187017,:,55850,87.55153548,4479,7.02136665,1304,2.044175511,61633,96.61707764,62512,97.99501497,1239,1.942280259,40,0.06270477,59710,93.60401317,4080,6.395986832,39
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000001,201,City of London,Primary,R,30,34,34,100,6,29,85.29411765,5,14.70588235,0,0,34,100,34,100,0,0,0,0,10,29.41176471,24,70.58823529,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000007,202,Camden,Primary,R,1745,1599,1525,95.37210757,6,1224,76.5478424,139,8.692933083,67,4.190118824,1430,89.43089431,1500,93.80863039,93,5.816135084,6,0.375234522,1399,87.82172003,194,12.17827997,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000011,203,Greenwich,Primary,R,3940,3571,3452,96.66760011,6,3089,86.50238029,245,6.860823299,86,2.408288995,3420,95.77149258,3481,97.47969756,90,2.520302436,0,0,3326,93.1391767,245,6.860823299,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000012,204,Hackney,Primary,R,3020,2499,2463,98.55942377,6,2188,87.55502201,175,7.00280112,55,2.200880352,2418,96.75870348,2439,97.59903962,60,2.400960384,0,0,2325,93.03721489,174,6.962785114,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000013,205,Hammersmith and Fulham,Primary,R,1640,1466,1423,97.06684857,6,1123,76.60300136,133,9.072305593,68,4.638472033,1324,90.31377899,1394,95.08867667,72,4.911323329,0,0,1368,93.31514325,98,6.684856753,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000019,206,Islington,Primary,R,2235,1952,1952,100,6,1558,79.81557377,176,9.016393443,77,3.944672131,1811,92.77663934,1874,96.00409836,78,3.995901639,0,0,1736,88.93442623,216,11.06557377,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000020,207,Kensington and Chelsea,Primary,R,1061,864,837,96.875,6,591,68.40277778,86,9.953703704,40,4.62962963,717,82.98611111,766,88.65740741,98,11.34259259,0,0,784,90.74074074,80,9.259259259,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000022,208,Lambeth,Primary,R,3592,2751,2729,99.2002908,6,2315,84.15121774,245,8.905852417,81,2.94438386,2641,96.00145402,2688,97.70992366,63,2.290076336,0,0,2489,90.47619048,262,9.523809524,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000023,209,Lewisham,Primary,R,3892,3700,3606,97.45945946,6,3099,83.75675676,353,9.540540541,98,2.648648649,3550,95.94594595,3614,97.67567568,0,0,86,2.324324324,3264,90.31543996,350,9.684560044,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000028,210,Southwark,Primary,R,3956,3110,3075,98.87459807,6,2739,88.07073955,210,6.752411576,75,2.411575563,3024,97.23472669,3061,98.4244373,49,1.575562701,0,0,2887,92.82958199,223,7.170418006,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000030,211,Tower Hamlets,Primary,R,3712,3279,3253,99.20707533,6,2926,89.23452272,177,5.397987191,62,1.890820372,3165,96.52333028,3200,97.59072888,78,2.378774016,1,0.030497103,3206,97.80353874,72,2.196461257,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000032,212,Wandsworth,Primary,R,3274,3015,2738,90.81260365,6,2319,76.91542289,252,8.358208955,136,4.510779436,2707,89.78441128,2848,94.46102819,167,5.538971808,0,0,2784,92.33830846,231,7.661691542,0
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000033,213,Westminster,Primary,R,1556,1133,1102,97.26390115,6,945,83.40688438,91,8.031774051,41,3.618711386,1077,95.05736981,1100,97.08737864,33,2.912621359,0,0,997,87.99646955,136,12.00353045,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000002,301,Barking and Dagenham,Primary,R,3905,3312,3258,98.36956522,6,3158,95.35024155,111,3.351449275,22,0.664251208,3291,99.36594203,3299,99.60748792,13,0.392512077,0,0,3072,92.75362319,240,7.246376812,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000003,302,Barnet,Primary,R,4494,4212,4203,99.78632479,6,3541,84.06932574,333,7.905982906,112,2.659069326,3986,94.63437797,4077,96.79487179,135,3.205128205,0,0,3862,91.69040836,350,8.309591643,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000004,303,Bexley,Primary,R,3431,2887,2796,96.84793904,6,2570,89.01974368,202,6.996882577,52,1.801177693,2824,97.81780395,2852,98.78766886,35,1.21233114,0,0,2742,94.97748528,145,5.022514721,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000005,304,Brent,Primary,R,4214,3764,3727,99.01700319,6,3265,86.74282678,299,7.943676939,83,2.205100956,3647,96.89160468,3683,97.84803401,81,2.151965994,0,0,3350,89.0010627,414,10.9989373,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000006,305,Bromley,Primary,R,4179,3845,3790,98.56957087,6,3312,86.13784135,291,7.568270481,93,2.418725618,3696,96.12483745,3782,98.36150845,63,1.638491547,0,0,3701,96.25487646,144,3.745123537,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000008,306,Croydon,Primary,R,5480,4698,4688,99.78714347,6,4088,87.01575138,361,7.684120903,110,2.341421882,4559,97.04129417,4618,98.29714772,80,1.702852278,0,0,4331,92.18816518,367,7.811834823,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000009,307,Ealing,Primary,R,4770,3981,3770,94.69982416,6,3518,88.36975634,208,5.224817885,97,2.436573725,3823,96.03114795,3881,97.48806832,93,2.336096458,7,0.175835217,3714,93.45747358,260,6.542526422,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000010,308,Enfield,Primary,R,4783,4220,4078,96.63507109,6,3730,88.38862559,266,6.303317536,67,1.587677725,4063,96.27962085,4134,97.96208531,84,1.990521327,2,0.047393365,3939,93.36335625,280,6.636643754,1
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000014,309,Haringey,Primary,R,3341,2740,2589,94.48905109,6,2468,90.0729927,176,6.423357664,29,1.058394161,2673,97.55474453,2691,98.21167883,49,1.788321168,0,0,2589,94.48905109,151,5.510948905,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000015,310,Harrow,Primary,R,3450,2968,2949,99.35983827,6,2537,85.47843666,257,8.65902965,76,2.5606469,2870,96.69811321,2914,98.18059299,54,1.819407008,0,0,2752,92.72237197,216,7.277628032,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000016,311,Havering,Primary,R,3639,3229,3229,100,6,2846,88.13874264,237,7.339733664,56,1.73428306,3139,97.21275937,3176,98.35862496,53,1.641375039,0,0,3104,96.12883246,125,3.871167544,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000017,312,Hillingdon,Primary,R,4540,3620,3495,96.54696133,6,3237,89.4198895,234,6.464088398,72,1.988950276,3543,97.87292818,3573,98.70165746,47,1.298342541,0,0,3492,96.4640884,128,3.535911602,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000018,313,Hounslow,Primary,R,3488,3359,3342,99.49389699,6,2871,85.47186663,318,9.467103305,92,2.73891039,3281,97.67788032,3322,98.89848169,37,1.101518309,0,0,3021,89.93748139,338,10.06251861,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000021,314,Kingston upon Thames,Primary,R,2006,1922,1832,95.31737773,6,1590,82.72632674,161,8.376690947,44,2.289281998,1795,93.39229969,1838,95.62955255,66,3.433922997,18,0.936524454,1857,96.92066806,59,3.079331942,12
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000024,315,Merton,Primary,R,2580,2505,2341,93.45309381,6,2104,83.99201597,165,6.586826347,57,2.275449102,2326,92.85429142,2388,95.32934132,116,4.630738523,1,0.03992016,2274,90.1665345,248,9.833465504,18
201819,Academic year,Local authority,E92000001,England,E12000007,INNER LONDON,E09000025,316,Newham,Primary,R,5416,4473,4425,98.9268947,6,4102,91.7057903,241,5.387882853,42,0.938967136,4385,98.03264029,4404,98.45741113,69,1.542588867,0,0,4334,96.89246591,139,3.107534093,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000026,317,Redbridge,Primary,R,4518,3702,3697,99.86493787,6,3256,87.95245813,266,7.18530524,63,1.70178282,3585,96.83954619,3626,97.94705565,70,1.8908698,6,0.162074554,3585,96.97051664,112,3.029483365,1
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000027,318,Richmond upon Thames,Primary,R,2538,2169,2109,97.23374827,6,1908,87.96680498,168,7.745504841,48,2.213001383,2124,97.9253112,2152,99.21622868,15,0.691562932,2,0.092208391,2131,98.02207912,43,1.977920883,7
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000029,319,Sutton,Primary,R,2542,2560,2470,96.484375,6,2205,86.1328125,186,7.265625,49,1.9140625,2440,95.3125,2481,96.9140625,75,2.9296875,4,0.15625,2295,89.78873239,261,10.21126761,0
201819,Academic year,Local authority,E92000001,England,E12000007,OUTER LONDON,E09000031,320,Waltham Forest,Primary,R,3930,3267,3099,94.85766758,6,3025,92.59259259,171,5.23415978,25,0.765228038,3221,98.59198041,3235,99.02050811,32,0.979491889,0,0,3162,96.78604224,105,3.213957759,0
201819,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000025,330,Birmingham,Primary,R,16659,13915,13571,97.52784765,3,12678,91.11031261,754,5.418613008,260,1.868487244,13692,98.39741286,13692,98.39741286,212,1.523535753,11,0.079051383,13412,96.46144994,492,3.538550058,0
201819,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000026,331,Coventry,Primary,R,4865,4061,3276,80.66978577,3,3839,94.53336617,155,3.816793893,21,0.517114011,4015,98.86727407,4015,98.86727407,46,1.13272593,0,0,4011,98.76877616,50,1.231223836,0
201819,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000027,332,Dudley,Primary,R,4237,3757,3491,92.91988289,5,3335,88.76763375,262,6.973649188,56,1.490550972,3653,97.23183391,3672,97.73755656,75,1.996273623,10,0.266169816,3638,95.16086843,185,4.839131572,76
201819,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000028,333,Sandwell,Primary,R,4980,4156,3910,94.08084697,6,3781,90.97690087,196,4.716073147,36,0.866217517,4013,96.55919153,4032,97.01636189,124,2.983638114,0,0,3954,95.13955727,202,4.860442733,0
201819,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000029,334,Solihull,Primary,R,2785,2529,2475,97.86476868,4,2253,89.08659549,139,5.496243575,36,1.423487544,2428,96.00632661,2435,96.28311586,89,3.519177541,5,0.197706603,2446,96.90966719,78,3.090332805,0
201819,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000030,335,Walsall,Primary,R,3997,3394,3278,96.58220389,3,3056,90.04124926,186,5.480259281,50,1.473187979,3292,96.99469652,3292,96.99469652,93,2.740129641,9,0.265173836,3256,94.43155452,192,5.568445476,63
201819,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000031,336,Wolverhampton,Primary,R,3620,3343,3195,95.57283877,5,2897,86.6586898,219,6.551002094,80,2.393060126,3196,95.60275202,3224,96.44032306,119,3.559676937,0,0,3183,95.21387975,160,4.786120251,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000011,340,Knowsley,Primary,R,1985,1696,984,58.01886792,3,1558,91.86320755,80,4.716981132,24,1.41509434,1662,97.99528302,1662,97.99528302,34,2.004716981,0,0,1464,85.8147714,242,14.1852286,10
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000012,341,Liverpool,Primary,R,5853,5238,4708,89.88163421,3,4718,90.07254677,303,5.78465063,68,1.298205422,5089,97.15540283,5089,97.15540283,149,2.844597174,0,0,5036,96.14356625,202,3.856433753,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000013,342,St. Helens,Primary,R,2275,1983,1634,82.40040343,3,1839,92.73827534,89,4.488149269,19,0.958144226,1947,98.18456884,1947,98.18456884,35,1.765002521,1,0.050428643,1923,97.02320888,59,2.97679112,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000014,343,Sefton,Primary,R,3185,2919,2555,87.52997602,3,2586,88.59198356,185,6.337786913,52,1.781431997,2823,96.71120247,2823,96.71120247,90,3.083247688,6,0.205549846,2826,97.01338826,87,2.98661174,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000015,344,Wirral,Primary,R,4063,3607,3317,91.96007763,3,3345,92.73634599,156,4.324923759,46,1.275298032,3547,98.33656778,3547,98.33656778,60,1.663432215,0,0,3597,99.7227613,10,0.277238703,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000001,350,Bolton,Primary,R,4295,3718,3055,82.16783217,3,3257,87.60086068,247,6.643356643,76,2.044109736,3580,96.28832706,3581,96.31522324,137,3.684776762,0,0,3669,98.68208714,49,1.317912856,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000002,351,Bury,Primary,R,2351,2165,1911,88.26789838,3,1935,89.37644342,112,5.173210162,36,1.662817552,2083,96.21247113,2083,96.21247113,59,2.72517321,23,1.062355658,2026,94.23255814,124,5.76744186,8
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000003,352,Manchester,Primary,R,7652,6759,4876,72.14084924,6,6263,92.66163634,281,4.157419737,83,1.227992307,6627,98.04704838,6649,98.37254032,110,1.627459683,0,0,6445,95.35434236,314,4.645657642,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000004,353,Oldham,Primary,R,3897,2981,2980,99.96645421,6,2727,91.47936934,122,4.09258638,31,1.03991949,2880,96.61187521,2889,96.91378732,92,3.08621268,0,0,3011,98.91590013,33,1.084099869,63
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000005,354,Rochdale,Primary,R,3228,2901,2813,96.96656325,4,2607,89.8655636,141,4.860392968,48,1.654601861,2796,96.38055843,2800,96.51844192,101,3.481558083,0,0,2830,97.55256808,71,2.44743192,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000006,355,Salford,Primary,R,3379,2887,2398,83.06200208,6,2635,91.27121579,130,4.502944233,29,1.004502944,2794,96.77866297,2804,97.1250433,82,2.84031867,1,0.034638033,2841,97.93174767,60,2.068252327,15
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000007,356,Stockport,Primary,R,3852,3269,3249,99.38819211,6,2968,90.79229122,174,5.322728663,45,1.376567758,3187,97.49158764,3204,98.01162435,64,1.957785255,1,0.030590395,3230,98.29580037,56,1.704199635,18
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000008,357,Tameside,Primary,R,3140,2694,2675,99.29472903,6,2519,93.50408315,117,4.34298441,19,0.705270973,2655,98.55233853,2656,98.58945805,38,1.410541945,0,0,2615,97.06755754,79,2.932442465,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000009,358,Trafford,Primary,R,3097,2839,2594,91.37020077,5,2645,93.16660796,134,4.719971821,31,1.091933779,2810,98.97851356,2823,99.43642128,16,0.563578725,0,0,2755,97.04121169,84,2.958788306,0
201819,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000010,359,Wigan,Primary,R,3964,3618,2515,69.51354339,3,3308,91.43173024,183,5.058043118,46,1.271420674,3537,97.76119403,3537,97.76119403,80,2.21116639,1,0.02763958,3504,96.87586398,113,3.124136024,0
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000016,370,Barnsley,Primary,R,3017,2586,2233,86.34957463,3,2406,93.03944316,106,4.098994586,20,0.773395205,2532,97.91183295,2532,97.91183295,48,1.856148492,6,0.232018561,2542,98.52713178,38,1.472868217,0
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000017,371,Doncaster,Primary,R,4271,2962,2606,87.98109386,3,2849,96.18501013,58,1.958136394,2,0.067521945,2909,98.21066847,2909,98.21066847,45,1.519243754,8,0.270087779,2943,99.62762356,11,0.372376439,0
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000018,372,Rotherham,Primary,R,3722,2983,2357,79.01441502,3,2789,93.49648005,115,3.85517935,22,0.737512571,2926,98.08917197,2926,98.08917197,57,1.910828025,0,0,2934,98.35735836,49,1.642641636,0
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000019,373,Sheffield,Primary,R,6907,6000,3023,50.38333333,3,5628,93.8,232,3.866666667,66,1.1,5926,98.76666667,5926,98.76666667,74,1.233333333,0,0,5916,98.6,84,1.4,0
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000032,380,Bradford,Primary,R,8388,7284,6831,93.78088962,5,6487,89.05820977,411,5.642504119,171,2.347611203,7069,97.0483251,7149,98.14662273,132,1.812191104,3,0.041186161,7073,97.14324955,208,2.856750446,0
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000033,381,Calderdale,Primary,R,3041,2282,2276,99.73707274,5,2161,94.69763365,77,3.374233129,19,0.83260298,2257,98.90446976,2261,99.0797546,20,0.876424189,1,0.043821209,2283,99.52048823,11,0.47951177,13
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000034,382,Kirklees,Primary,R,5947,5099,5087,99.76465974,3,4740,92.9594038,223,4.37340655,54,1.059031183,5017,98.39184154,5017,98.39184154,82,1.608158462,0,0,5007,97.86942924,109,2.130570758,17
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000035,383,Leeds,Primary,R,10689,9580,8684,90.64718163,5,8454,88.24634656,580,6.054279749,152,1.586638831,9186,95.88726514,9306,97.13987474,274,2.860125261,0,0,9510,99.26931106,70,0.730688935,0
201819,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000036,384,Wakefield,Primary,R,4465,3927,2765,70.40998217,5,3711,94.49961803,119,3.03030303,23,0.585688821,3853,98.11560988,3856,98.19200407,70,1.782531194,1,0.025464731,3884,98.42878865,62,1.571211353,20
